#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  1.1702   -8.1596   -8.1575   -3.2142   -3.2035    0.3609    0.3740    9.5380    9.5444   10.5967   10.6042   12.1627   12.1651   12.4272   12.4474   18.3679   18.3862   19.1996   19.2070   19.6609   19.6920   20.8964   20.9142   25.1069   25.1320   28.8037   28.8312   33.2799   33.4638   33.6849   33.8531   35.2796   35.3337   37.4072   37.4255   38.7530   38.8259   39.9275   40.0572   41.0959   41.1940   44.3380   44.3500   48.2916   48.3409   49.5892   49.6393   52.8337   52.8344   55.2984   55.3526   56.0856   56.2610   56.2986   56.5571   56.6548   56.8317   59.0145   59.0389   59.9496   60.2431   60.4132   60.6569   62.8362   62.8498
  1.1806   -8.1605   -8.1556   -3.2265   -3.2021    0.3625    0.3911    9.5182    9.5316   10.5599   10.5778   12.1773   12.1829   12.4376   12.4819   18.3256   18.3643   19.1945   19.2132   19.6639   19.7310   20.9005   20.9411   25.0661   25.1244   28.8015   28.8566   33.1478   33.4635   33.6873   33.9657   35.1989   35.3200   37.4102   37.4514   38.7363   38.8976   39.7791   40.0587   41.1159   41.3086   44.3370   44.3492   48.2282   48.3275   49.5875   49.6978   52.8297   52.8330   55.2060   55.3337   55.9610   56.1519   56.3212   56.6068   56.6222   56.9415   59.0036   59.0568   59.7971   60.3111   60.4256   60.8303   62.8383   62.8575
  1.1910   -8.1616   -8.1529   -3.2430   -3.2002    0.3648    0.4159    9.4924    9.5166   10.5175   10.5464   12.2048   12.2138   12.4522   12.5285   18.2715   18.3358   19.1909   19.2220   19.6697   19.7840   20.9079   20.9780   25.0175   25.1175   28.8014   28.9016   33.0105   33.4651   33.6908   34.0804   35.1048   35.3121   37.4146   37.4881   38.7142   38.9941   39.6259   40.0625   41.1439   41.4380   44.3367   44.3711   48.1522   48.3231   49.5897   49.7734   52.8296   52.8319   55.1212   55.3160   55.8479   56.0228   56.3947   56.5997   56.6576   57.0513   59.0001   59.0824   59.6500   60.4006   60.4441   61.0104   62.8437   62.8876
  1.2015   -8.1630   -8.1495   -3.2638   -3.1979    0.3669    0.4474    9.4570    9.4968   10.4631   10.5001   12.2345   12.2490   12.4706   12.5856   18.2047   18.2992   19.1873   19.2315   19.6750   19.8461   20.9171   21.0227   24.9534   25.1024   28.7953   28.9565   32.8702   33.4659   33.6930   34.1908   34.9849   35.2909   37.4195   37.5351   38.6843   39.1088   39.4595   40.0537   41.1762   41.5703   44.3214   44.4007   48.0575   48.3133   49.5912   49.8531   52.8241   52.8293   55.0263   55.2741   55.7083   55.8565   56.4593   56.5683   56.6943   57.1582   59.0000   59.1117   59.5065   60.4671   60.5077   61.1951   62.8368   62.9232
  1.2119   -8.1647   -8.1452   -3.2887   -3.1948    0.3705    0.4853    9.4184    9.4739   10.4033   10.4551   12.2758   12.2934   12.4929   12.6518   18.1328   18.2562   19.1839   19.2452   19.6841   19.9159   20.9287   21.0766   24.8821   25.0915   28.7952   29.0226   32.7285   33.4679   33.6985   34.2975   34.8545   35.2784   37.4256   37.5926   38.6516   39.2430   39.2861   40.0594   41.2181   41.7030   44.3213   44.4400   47.9607   48.3067   49.5938   49.9490   52.8207   52.8285   54.9287   55.2474   55.5882   55.7227   56.5343   56.5380   56.7162   57.2607   59.0146   59.1539   59.3711   60.4960   60.6292   61.3839   62.8455   62.9678
  1.2223   -8.1668   -8.1402   -3.3173   -3.1911    0.3748    0.5295    9.3743    9.4472   10.3370   10.4047   12.3231   12.3429   12.5186   12.7257   18.0548   18.2066   19.1812   19.2614   19.6948   19.9908   20.9425   21.1377   24.8014   25.0787   28.7950   29.0974   32.5858   33.4700   33.7051   34.3990   34.7108   35.2639   37.4320   37.6602   38.6146   39.1086   39.3915   40.0656   41.2661   41.8301   44.3215   44.4896   47.8574   48.2990   49.5965   50.0513   52.8155   52.8270   54.8290   55.2169   55.4668   55.5867   56.4947   56.6156   56.7215   57.3577   59.0424   59.2045   59.2439   60.5299   60.7626   61.5763   62.8554   63.0191
  1.2327   -8.1693   -8.1345   -3.3493   -3.1869    0.3797    0.5795    9.3252    9.4171   10.2654   10.3499   12.3759   12.3968   12.5478   12.8061   17.9724   18.1513   19.1793   19.2801   19.7072   20.0693   20.9583   21.2050   24.7130   25.0640   28.7949   29.1794   32.4427   33.4718   33.7127   34.4951   34.5565   35.2475   37.4381   37.7376   38.5738   38.9297   39.5518   40.0724   41.3196   41.9487   44.3221   44.5507   47.7493   48.2905   49.5989   50.1583   52.8080   52.8245   54.7295   55.1832   55.3451   55.4489   56.4496   56.6903   56.7103   57.4473   59.0845   59.1265   59.2638   60.5687   60.9058   61.7719   62.8663   63.0764
  1.2431   -8.1722   -8.1279   -3.3845   -3.1820    0.3852    0.6350    9.2717    9.3837   10.1895   10.2914   12.4335   12.4542   12.5801   12.8920   17.8865   18.0908   19.1783   19.3014   19.7212   20.1500   20.9762   21.2777   24.6181   25.0474   28.7946   29.2676   32.2995   33.4727   33.7213   34.3945   34.5857   35.2292   37.4428   37.8244   38.5301   38.7517   39.7215   40.0795   41.3780   42.0565   44.3234   44.6245   47.6378   48.2811   49.6007   50.2687   52.7974   52.8209   54.6318   55.1466   55.2241   55.3094   56.3995   56.6837   56.7611   57.5275   59.0211   59.1404   59.3318   60.6121   61.0573   61.9704   62.8781   63.1390
  1.2536   -8.1755   -8.1206   -3.4227   -3.1767    0.3914    0.6947    9.2142    9.3473   10.1097   10.2297   12.4956   12.5146   12.6153   12.9820   17.7980   18.0242   19.1761   19.3251   19.7369   20.2319   20.9960   21.3543   24.5181   25.0222   28.7944   29.3606   32.1527   33.4716   33.7310   34.2276   34.6689   35.2092   37.4447   37.9192   38.4838   38.5769   39.8989   40.0867   41.4407   42.1519   44.3254   44.7118   47.5236   48.2684   49.6017   50.3815   52.7831   52.8048   54.5374   55.1000   55.1044   55.1685   56.3445   56.6433   56.8272   57.5954   58.9306   59.2093   59.4087   60.6598   61.2159   62.1718   62.8904   63.1959
  1.2640   -8.1792   -8.1126   -3.4630   -3.1707    0.3982    0.7604    9.1533    9.3080   10.0275   10.1655   12.5616   12.5775   12.6532   13.0764   17.7076   17.9554   19.1771   19.3514   19.7542   20.3140   21.0177   21.4354   24.4144   25.0019   28.7941   29.4575   32.0106   33.4660   33.7417   34.0598   34.7483   35.1874   37.4409   38.0219   38.4089   38.4374   40.0824   40.0939   41.5075   42.2339   44.3285   44.8131   47.4076   48.2576   49.6013   50.4961   52.7642   52.7975   54.4476   54.9869   55.0263   55.0595   56.2853   56.5911   56.8882   57.6472   58.8588   59.2896   59.4942   60.7118   61.3807   62.3758   62.9032   63.2660
  1.2744   -8.1833   -8.1037   -3.5055   -3.1642    0.4057    0.8307    9.0894    9.2661    9.9430   10.0991   12.6310   12.6423   12.6936   13.1741   17.6157   17.8833   19.1791   19.3801   19.7733   20.3954   21.0412   21.5197   24.3084   24.9799   28.7937   29.5572   31.8694   33.4498   33.7535   33.8984   34.8225   35.1640   37.4270   38.1278   38.2526   38.3942   40.1008   40.2707   41.5777   42.3023   44.3326   44.9284   47.2904   48.2463   49.5993   50.6117   52.7398   52.7879   54.3635   54.8722   54.8830   55.0177   56.2220   56.5289   56.9441   57.6794   58.8094   59.3799   59.5883   60.7675   61.5510   62.5823   62.9162   63.3388
  1.2848   -8.1878   -8.0942   -3.5500   -3.1572    0.4132    0.9053    9.0224    9.2214    9.8412   10.0271   12.7009   12.7036   12.7359   13.2720   17.5183   17.8052   19.1797   19.4114   19.7935   20.4736   21.0652   21.6048   24.1813   24.9559   28.7920   29.6540   31.7256   33.3870   33.7401   33.7642   34.8884   35.1391   37.3951   38.1123   38.2172   38.3725   40.1039   40.4608   41.6506   42.3556   44.3346   45.0553   47.1700   48.2000   49.5949   50.7157   52.6965   52.7748   54.2815   54.7368   54.7581   54.9717   56.1195   56.4585   56.9898   57.6731   58.7822   59.4781   59.6889   60.8267   61.7258   62.7901   62.9061   63.4132
  1.2952   -8.1929   -8.0838   -3.5957   -3.1496    0.4220    0.9839    8.9535    9.1749    9.7539    9.9573   12.7688   12.7788   12.7807   13.3746   17.4246   17.7277   19.1840   19.4452   19.8159   20.5512   21.0913   21.6935   24.0753   24.9308   28.7916   29.7562   31.5870   33.2825   33.6614   33.7781   34.9530   35.1128   37.3364   38.0052   38.2287   38.4362   40.1096   40.6552   41.7265   42.3977   44.3417   45.1968   47.0515   48.1882   49.5882   50.8319   52.6578   52.7593   54.2126   54.5921   54.6510   54.9286   56.0489   56.3817   57.0358   57.6611   58.7815   59.5836   59.7989   60.8888   61.9050   62.9180   63.0009   63.4882
  1.3056   -8.1985   -8.0726   -3.6426   -3.1414    0.4314    1.0663    8.8827    9.1264    9.6655    9.8863   12.8273   12.8377   12.8565   13.4793   17.3303   17.6483   19.1892   19.4815   19.8400   20.6259   21.1181   21.7837   23.9713   24.9044   28.7910   29.8588   31.4501   33.1311   33.6277   33.7931   35.0133   35.0852   37.2443   37.9341   38.1887   38.5574   40.1144   40.8517   41.8048   42.4280   44.3505   45.3500   46.9328   48.1764   49.5786   50.9479   52.6116   52.7404   54.1518   54.4471   54.5487   54.8854   55.9759   56.2997   57.0777   57.6294   58.8032   59.6947   59.9159   60.9535   62.0877   62.9293   63.2136   63.5624
  1.3161   -8.2046   -8.0607   -3.6904   -3.1327    0.4414    1.1521    8.8101    9.0760    9.5763    9.8144   12.8756   12.9074   12.9363   13.5859   17.2357   17.5673   19.1952   19.5202   19.8659   20.6970   21.1449   21.8748   23.8708   24.8767   28.7904   29.9609   31.3151   32.9554   33.6168   33.8091   35.0564   35.0697   37.1218   37.8963   38.1376   38.6951   40.1181   41.0495   41.8851   42.4478   44.3613   45.5137   46.8144   48.1647   49.5653   51.0635   52.5577   52.7175   54.0992   54.3018   54.4516   54.8423   55.9011   56.2138   57.1163   57.5822   58.8429   59.8105   60.0394   61.0203   62.2736   62.9397   63.4281   63.6342
  1.3265   -8.2113   -8.0481   -3.7390   -3.1234    0.4521    1.2412    8.7344    9.0240    9.4863    9.7417   12.9253   12.9778   13.0100   13.6939   17.1409   17.4833   19.2008   19.5615   19.8934   20.7636   21.1710   21.9661   23.7757   24.8380   28.7888   30.0620   31.1813   32.7684   33.6163   33.8263   34.9968   35.1222   36.9780   37.8830   38.0757   38.8394   40.1196   41.2478   41.9663   42.4584   44.3743   45.6865   46.6965   48.1532   49.5387   51.1782   52.4962   52.6876   54.0547   54.1567   54.3582   54.7992   55.8221   56.1166   57.1520   57.5242   58.8961   59.9276   60.1686   61.0883   62.4590   62.9489   63.6442   63.7005
  1.3369   -8.2186   -8.0346   -3.7879   -3.1136    0.4634    1.3333    8.6591    8.9706    9.3961    9.6685   12.9765   13.0486   13.0932   13.8033   17.0461   17.4003   19.2084   19.6053   19.9227   20.8250   21.1956   22.0574   23.6880   24.8088   28.7880   30.1613   31.0504   32.5754   33.6211   33.8446   34.9660   35.1720   36.8216   37.8856   38.0199   38.9917   40.1202   41.4461   42.0500   42.4610   44.3897   45.8673   46.5795   48.1422   49.5168   51.2917   52.4275   52.6560   54.0121   54.0176   54.2735   54.7566   55.7457   56.0259   57.1857   57.4596   58.9585   60.0498   60.3028   61.1572   62.6493   62.9567   63.7619   63.8618
  1.3473   -8.2265   -8.0204   -3.8370   -3.1032    0.4754    1.4283    8.5827    8.9157    9.3056    9.5948   13.0288   13.1197   13.1778   13.9139   16.9514   17.3166   19.2166   19.6516   19.9538   20.8797   21.2183   22.1481   23.6096   24.7794   28.7871   30.2581   30.9219   32.3788   33.6290   33.8641   34.9344   35.2191   36.6588   37.8984   37.9636   39.1489   40.1191   41.6436   42.1349   42.4569   44.4076   46.0549   46.4638   48.1319   49.4900   51.4034   52.3524   52.6196   53.8683   53.9873   54.1956   54.7139   55.6697   55.9339   57.2180   57.3915   59.0269   60.1745   60.4414   61.2260   62.8412   62.9630   63.8142   64.0806
  1.3577   -8.2351   -8.0055   -3.8860   -3.0922    0.4879    1.5260    8.5054    8.8597    9.2150    9.5207   13.0821   13.1910   13.2637   14.0253   16.8569   17.2325   19.2254   19.7003   19.9866   20.9256   21.2392   22.2373   23.5427   24.7503   28.7862   30.3519   30.7959   32.1799   33.6391   33.8847   34.9020   35.2637   36.4932   37.9072   37.9179   39.3100   40.1160   41.8397   42.2210   42.4473   44.4282   46.2484   46.3499   48.1224   49.4580   51.5128   52.2716   52.5783   53.7260   53.9629   54.1248   54.6708   55.5952   55.8410   57.2497   57.3221   59.0992   60.3011   60.5836   61.2940   62.9674   63.0340   63.8543   64.3005
  1.3682   -8.2445   -7.9898   -3.9348   -3.0808    0.5011    1.6262    8.4274    8.8026    9.1243    9.4464   13.1364   13.2624   13.3506   14.1375   16.7626   17.1482   19.2349   19.7515   20.0212   20.9592   21.2600   22.3245   23.4893   24.7220   28.7851   30.4418   30.6725   31.9795   33.6509   33.9065   34.8689   35.3063   36.3273   37.8510   37.9418   39.4746   40.1108   42.0333   42.3081   42.4331   44.4517   46.2384   46.4467   48.1139   49.4203   51.6192   52.1860   52.5319   53.5859   53.9433   54.0614   54.6266   55.5233   55.7480   57.2533   57.2813   59.1734   60.4292   60.7287   61.3599   62.9698   63.2271   63.8782   64.5212
  1.3786   -8.2546   -7.9733   -3.9831   -3.0688    0.5150    1.7287    8.3488    8.7445    9.0337    9.3720   13.1914   13.3338   13.4384   14.2502   16.6687   17.0640   19.2449   19.8052   20.0576   20.9760   21.2836   22.4087   23.4512   24.6952   28.7839   30.5273   30.5519   31.7780   33.6639   33.9295   34.8352   35.3470   36.1627   37.7952   37.9689   39.6419   40.1034   42.2237   42.3960   42.4154   44.4782   46.1300   46.6492   48.1066   49.3767   51.7214   52.0966   52.4804   53.4490   53.9275   54.0054   54.5804   55.4551   55.6551   57.1862   57.3134   59.2485   60.5585   60.8758   61.4224   62.9704   63.4196   63.8816   64.5270
  1.3890   -8.2654   -7.9560   -4.0309   -3.0562    0.5294    1.8335    8.2697    8.6856    8.9432    9.2975   13.2471   13.4052   13.5270   14.3633   16.5752   16.9801   19.2555   19.8613   20.0958   20.9719   21.3132   22.4889   23.4294   24.6709   28.7827   30.4342   30.6075   31.5757   33.6781   33.9538   34.8011   35.3862   36.0007   37.7399   37.9981   39.8115   40.0936   42.3950   42.4095   42.4847   44.5077   46.0256   46.8552   48.1007   49.3270   51.8180   52.0041   52.4238   53.3168   53.9145   53.9569   54.5312   55.3917   55.5630   57.1217   57.3468   59.3234   60.6887   61.0242   61.4800   62.9691   63.6104   63.8597   64.3877
  1.3994   -8.2771   -7.9380   -4.0779   -3.0432    0.5445    1.9403    8.1902    8.6259    8.8530    9.2230   13.3033   13.4764   13.6163   14.4764   16.4822   16.8968   19.2666   19.9199   20.1358   20.9453   21.3499   22.5642   23.4245   24.6500   28.7812   30.3194   30.6818   31.3730   33.6933   33.9793   34.7665   35.4240   35.8424   37.6852   38.0288   39.9826   40.0812   42.3727   42.5740   42.5894   44.5405   45.9264   47.0639   48.0964   49.2712   51.9066   51.9094   52.3624   53.1915   53.9036   53.9157   54.4782   55.3343   55.4722   57.0607   57.3818   59.3973   60.8196   61.1726   61.5308   62.9662   63.7981   63.8085   64.2619
  1.4098   -8.2897   -7.9192   -4.1240   -3.0295    0.5602    2.0491    8.1105    8.5656    8.7629    9.1486   13.3599   13.5474   13.7061   14.5893   16.3897   16.8143   19.2781   19.9809   20.1777   20.8973   21.3929   22.6332   23.4362   24.6338   28.7797   30.2076   30.7494   31.1700   33.7094   34.0061   34.7317   35.4607   35.6887   37.6314   38.0603   40.0663   40.1548   42.3494   42.6640   42.7616   44.5766   45.8340   47.2749   48.0938   49.2093   51.8132   51.9834   52.2962   53.0770   53.8814   53.8937   54.4203   55.2838   55.3832   57.0037   57.4190   59.4697   60.9507   61.3199   61.5722   62.9623   63.7277   63.9809   64.1511
  1.4203   -8.3032   -7.8996   -4.1690   -3.0154    0.5765    2.1597    8.0305    8.5047    8.6732    9.0743   13.4169   13.6183   13.7963   14.7017   16.2978   16.7332   19.2900   20.0442   20.2213   20.8305   21.4408   22.6946   23.4636   24.6236   28.7780   30.0990   30.8093   30.9669   33.7264   34.0341   34.6967   35.4965   35.5405   37.5784   38.0921   40.0486   40.3276   42.3257   42.7547   42.9238   44.6159   45.7503   47.4876   48.0932   49.1413   51.7163   52.0425   52.2256   52.9791   53.8536   53.8844   54.3571   55.2406   55.2966   56.9513   57.4587   59.5401   61.0819   61.4644   61.6015   62.9585   63.6220   64.0535   64.1561
  1.4307   -8.3176   -7.8793   -4.2129   -3.0007    0.5934    2.2721    7.9504    8.4433    8.5839    9.0003   13.4740   13.6888   13.8869   14.8129   16.2067   16.6538   19.3022   20.1100   20.2668   20.7477   21.4922   22.7470   23.5054   24.6207   28.7762   29.9934   30.7638   30.8608   33.7442   34.0634   34.6615   35.3987   35.5315   37.5265   38.1236   40.0282   40.5003   42.3024   42.8461   43.0732   44.6586   45.6781   47.7015   48.0947   49.0675   51.6193   52.0754   52.1507   52.9062   53.8315   53.8750   54.2882   55.2050   55.2132   56.9039   57.5015   59.6079   61.2130   61.6037   61.6152   62.9565   63.4995   63.9661   64.3205
  1.4411   -8.3330   -7.8583   -4.2555   -2.9856    0.6109    2.3861    7.8702    8.3815    8.4950    8.9264   13.5312   13.7590   13.9778   14.9225   16.1162   16.5768   19.3147   20.1782   20.3142   20.6512   21.5464   22.7891   23.5598   24.6265   28.7743   29.8910   30.5608   30.9028   33.7628   34.0940   34.6263   35.2643   35.5658   37.4756   38.1546   40.0049   40.6722   42.2800   42.9384   43.2063   44.7045   45.6203   47.9161   48.0986   48.9881   51.5227   52.0719   52.0733   52.8669   53.8140   53.8650   54.2138   55.1337   55.1765   56.8620   57.5476   59.6727   61.3436   61.6098   61.7348   62.9587   63.3671   63.8880   64.4692
  1.4515   -8.3494   -7.8364   -4.2967   -2.9699    0.6290    2.5017    7.7900    8.3193    8.4065    8.8528   13.5884   13.8289   14.0689   15.0293   16.0266   16.5031   19.3275   20.2486   20.3634   20.5433   21.6028   22.8197   23.6253   24.6422   28.7721   29.7918   30.3580   30.9346   33.7823   34.1259   34.5910   35.1381   35.5996   37.4259   38.1844   39.9789   40.8429   42.2593   43.0317   43.3193   44.7538   45.5807   48.1049   48.1308   48.9035   51.4274   51.9895   52.0336   52.8640   53.8000   53.8540   54.1343   55.0593   55.1546   56.8260   57.5972   59.7341   61.4734   61.5817   61.8533   62.9689   63.2297   63.8210   64.5964
  1.4619   -8.3668   -7.8138   -4.3365   -2.9537    0.6477    2.6188    7.7098    8.2569    8.3184    8.7796   13.6455   13.8984   14.1601   15.1321   15.9380   16.4343   19.3405   20.3214   20.4145   20.4258   21.6612   22.8381   23.7004   24.6687   28.7698   29.6957   30.1556   30.9553   33.8024   34.1589   34.5559   35.0212   35.6330   37.3775   38.2125   39.9500   41.0114   42.2410   43.1263   43.4082   44.8063   45.5629   48.1140   48.3450   48.8140   51.3339   51.9038   51.9624   52.8913   53.7880   53.8417   54.0503   54.9912   55.1384   56.7963   57.6506   59.7917   61.5283   61.6020   61.9538   62.9922   63.0900   63.7681   64.6954
  1.4724   -8.3853   -7.7905   -4.3746   -2.9369    0.6670    2.7374    7.6298    8.1943    8.2309    8.7067   13.7022   13.9676   14.2514   15.2287   15.8503   16.3722   19.3535   20.3005   20.3965   20.4675   21.7214   22.8440   23.7836   24.7063   28.7673   29.6028   29.9535   30.9640   33.8234   34.1930   34.5210   34.9143   35.6660   37.3304   38.2386   39.9184   41.1771   42.2255   43.2226   43.4695   44.8618   45.5699   48.1258   48.5577   48.7202   51.2432   51.8153   51.8699   52.9385   53.7760   53.8278   53.9626   54.9309   55.1270   56.7732   57.7080   59.8452   61.4479   61.7290   62.0303   62.9499   63.0340   63.7316   64.7596
  1.4828   -8.4049   -7.7664   -4.4110   -2.9197    0.6868    2.8572    7.5498    8.1315    8.1439    8.6342   13.7585   14.0363   14.3427   15.3159   15.7638   16.3201   19.3667   20.1686   20.4739   20.5224   21.7833   22.8376   23.8738   24.7550   28.7647   29.5130   29.7519   30.9600   33.8450   34.2279   34.4863   34.8185   35.6987   37.2847   38.2622   39.8839   41.3391   42.2135   43.3209   43.5016   44.9204   45.6031   48.1406   48.6224   48.7679   51.1565   51.7242   51.7648   52.9969   53.7622   53.8122   53.8717   54.8801   55.1193   56.7571   57.7695   59.8941   61.3408   61.8537   62.0784   62.8106   63.0979   63.7123   64.7854
  1.4932   -8.4256   -7.7415   -4.4457   -2.9020    0.7073    2.9784    7.4701    8.0574    8.0685    8.5621   13.8141   14.1046   14.4340   15.3892   15.6786   16.2825   19.3798   20.0312   20.5534   20.5792   21.8469   22.8195   23.9698   24.8142   28.7618   29.4264   29.5509   30.9428   33.8674   34.2631   34.4519   34.7346   35.7312   37.2405   38.2828   39.8467   41.4965   42.2056   43.4218   43.5049   44.9818   45.6617   48.1584   48.5212   48.9741   51.0753   51.6308   51.6529   53.0610   53.7443   53.7784   53.7948   54.8405   55.1146   56.7482   57.8352   59.9382   61.2089   61.9754   62.0975   62.6730   63.1842   63.7093   64.7737
  1.5036   -8.4478   -7.7159   -4.4790   -2.8838    0.7282    3.0992    7.3901    7.9715    8.0055    8.4893   13.8688   14.1719   14.5239   15.4413   15.5936   16.2647   19.3847   19.8793   20.6349   20.6379   21.9095   22.7881   24.0649   24.8771   28.7588   29.3428   29.3456   30.8920   33.8902   34.2977   34.4149   34.6638   35.7566   37.1971   38.2920   39.8055   41.6374   42.2006   43.4817   43.5255   45.0456   45.7416   48.1684   48.4123   49.1700   50.9989   51.5221   51.5371   53.1262   53.6768   53.7188   53.7716   54.8135   55.1099   56.7468   57.8949   59.9724   60.9589   62.0856   62.0918   62.5302   63.2892   63.7027   64.7277
  1.5140   -8.4707   -7.6895   -4.5099   -2.8651    0.7498    3.2226    7.3108    7.8863    7.9424    8.4181   13.9224   14.2394   14.6149   15.4701   15.5116   16.2725   19.3973   19.7335   20.6985   20.7188   21.9761   22.7498   24.1707   24.9551   28.7555   29.1459   29.2623   30.8476   33.9140   34.3296   34.3813   34.6082   35.7886   37.1562   38.3049   39.7630   41.7816   42.2026   43.4360   43.6336   45.1120   45.8408   48.1925   48.3059   49.3599   50.9368   51.4210   51.4261   53.1924   53.5800   53.6877   53.7498   54.8006   55.1083   56.7532   57.9693   60.0055   60.7811   62.0566   62.2037   62.3990   63.4076   63.7292   64.6606
  1.5245   -8.4949   -7.6623   -4.5390   -2.8459    0.7719    3.3471    7.2317    7.8017    7.8795    8.3475   13.9746   14.3064   14.7057   15.4317   15.4724   16.3074   19.4097   19.5848   20.7610   20.8047   22.0444   22.7035   24.2801   25.0406   28.7521   28.9469   29.1847   30.7900   33.9385   34.3481   34.3551   34.5714   35.8206   37.1171   38.3136   39.7179   41.9182   42.2100   43.3715   43.7461   45.1804   45.9538   48.1978   48.2196   49.5340   50.8920   51.3054   51.3289   53.2576   53.4824   53.6484   53.7261   54.8019   55.1073   56.7674   58.0478   60.0328   60.5888   62.0103   62.2712   62.3081   63.5327   63.7628   64.5790
  1.5349   -8.5202   -7.6344   -4.5660   -2.8262    0.7946    3.4727    7.1530    7.7178    7.8165    8.2773   14.0247   14.3729   14.7963   15.3542   15.4510   16.3662   19.4215   19.4335   20.8255   20.8927   22.1142   22.6503   24.3927   25.1327   28.7484   28.7487   29.1100   30.7195   33.9637   34.3155   34.3683   34.5587   35.8524   37.0797   38.3179   39.6703   42.0463   42.2231   43.2921   43.8636   45.2506   46.0762   48.0886   48.2497   49.6834   50.8732   51.1916   51.2311   53.3209   53.3843   53.6009   53.7006   54.8171   55.1062   56.7894   58.1305   60.0540   60.3849   61.9501   62.1472   62.4023   63.6574   63.8006   64.4914
  1.5453   -8.5467   -7.6058   -4.5911   -2.8060    0.8179    3.5992    7.0746    7.6346    7.7537    8.2078   14.0723   14.4391   14.8866   15.2799   15.4117   16.4431   19.2801   19.4328   20.8918   20.9827   22.1856   22.5916   24.5080   25.2305   28.5513   28.7446   29.0381   30.6369   33.9896   34.2835   34.3678   34.5711   35.8840   37.0443   38.3175   39.6203   42.1651   42.2423   43.2010   43.9867   45.3220   46.2042   47.9791   48.2825   49.7970   50.8917   51.0805   51.1330   53.2861   53.3821   53.5459   53.6733   54.8452   55.1042   56.8193   58.2171   60.0691   60.1716   61.8786   62.0273   62.4828   63.7716   63.8398   64.4060
  1.5557   -8.5743   -7.5764   -4.6141   -2.7854    0.8417    3.7266    6.9965    7.5521    7.6910    8.1388   14.1165   14.5047   14.9766   15.2094   15.3601   16.5325   19.1251   19.4434   20.9601   21.0746   22.2586   22.5286   24.6259   25.3330   28.3548   28.7405   28.9689   30.5429   34.0162   34.2521   34.3597   34.6012   35.9155   37.0109   38.3123   39.5680   42.2676   42.2740   43.1005   44.1157   45.3941   46.3345   47.8700   48.3177   49.8657   50.9564   50.9728   51.0351   53.1882   53.4411   53.4844   53.6444   54.8849   55.1010   56.8568   58.3077   59.9509   60.0778   61.7976   61.9119   62.5451   63.8588   63.8779   64.3306
  1.5557   -8.5743   -7.5764   -4.6141   -2.7854    0.8417    3.7266    6.9965    7.5521    7.6910    8.1388   14.1165   14.5047   14.9766   15.2094   15.3601   16.5325   19.1251   19.4434   20.9601   21.0746   22.2586   22.5286   24.6259   25.3330   28.3548   28.7405   28.9689   30.5429   34.0162   34.2521   34.3597   34.6012   35.9155   37.0109   38.3123   39.5680   42.2676   42.2740   43.1005   44.1157   45.3941   46.3345   47.8700   48.3177   49.8657   50.9564   50.9728   51.0351   53.1882   53.4411   53.4844   53.6444   54.8849   55.1010   56.8568   58.3077   59.9509   60.0778   61.7976   61.9119   62.5451   63.8588   63.8779   64.3306
  1.5870   -8.6642   -7.4836   -4.6705   -2.7208    0.9162    4.1133    6.7646    7.3095    7.5042    7.9355   14.2153   14.6990   15.0341   15.1664   15.2445   16.8387   18.6529   19.4690   21.1763   21.3611   22.3241   22.4866   24.9913   25.6624   27.7718   28.7270   28.7775   30.2022   34.0999   34.1620   34.3429   34.7365   36.0083   36.9241   38.2675   39.3980   42.3808   42.5389   42.7602   44.5377   45.6062   46.7141   47.5558   48.4331   49.8452   50.6775   50.7487   51.3848   52.9000   53.2710   53.5494   53.6076   55.0600   55.0784   57.0121   58.6007   59.2590   60.0665   61.5101   61.5947   62.5742   63.7830   63.9637   64.2336
  1.6182   -8.7642   -7.3841   -4.7081   -2.6522    0.9951    4.5050    6.5365    7.0742    7.3197    7.7382   14.2233   14.8894   14.9494   14.9516   15.5088   17.1610   18.1611   19.4812   21.4094   21.6620   22.1159   22.7247   25.3671   26.0131   27.2000   28.6084   28.7115   29.7861   34.0791   34.1896   34.3533   34.8970   36.0955   36.8603   38.1772   39.2100   42.3835   42.5444   42.7140   45.0040   45.7807   47.0344   47.2957   48.5421   49.6784   50.4384   50.4887   51.9609   52.6281   53.0323   53.4342   53.7689   55.0110   55.2957   57.2203   58.5388   58.9122   60.0053   61.1705   61.3233   62.3455   63.4306   63.9691   64.3764
  1.6495   -8.8734   -7.2775   -4.7269   -2.5797    1.0788    4.8985    6.3141    6.8559    7.1392    7.5523   14.1184   14.7273   14.9908   15.0794   15.7760   17.4921   17.6893   19.4791   21.6605   21.9361   21.9805   22.9805   25.7581   26.3781   26.6462   28.4653   28.6972   29.3403   34.0304   34.2866   34.4076   35.0722   36.1760   36.8267   38.0868   39.0080   41.9889   42.7539   42.8291   45.4987   45.8657   47.1656   47.2996   48.6198   49.4856   50.2836   50.2850   52.4013   52.5958   52.7873   53.3334   53.9461   54.9406   55.6201   57.4778   57.8196   59.2757   59.9253   60.7994   61.1122   61.9666   63.0518   63.8904   64.6811
